Subject	Activity	Activity Name	tBodyAcc.std...X	tBodyAcc.std...Y	tBodyAcc.std...Z	tGravityAcc.std...X	tGravityAcc.std...Y	tGravityAcc.std...Z	tBodyAccJerk.std...X	tBodyAccJerk.std...Y	tBodyAccJerk.std...Z	tBodyGyro.std...X	tBodyGyro.std...Y	tBodyGyro.std...Z	tBodyGyroJerk.std...X	tBodyGyroJerk.std...Y	tBodyGyroJerk.std...Z	tBodyAccMag.std..	tGravityAccMag.std..	tBodyAccJerkMag.std..	tBodyGyroMag.std..	tBodyGyroJerkMag.std..	fBodyAcc.std...X	fBodyAcc.std...Y	fBodyAcc.std...Z	fBodyAccJerk.std...X	fBodyAccJerk.std...Y	fBodyAccJerk.std...Z	fBodyGyro.std...X	fBodyGyro.std...Y	fBodyGyro.std...Z	fBodyAccMag.std..	fBodyBodyAccJerkMag.std..	fBodyBodyGyroMag.std..	fBodyBodyGyroJerkMag.std..	tBodyAcc.mean...X	tBodyAcc.mean...Y	tBodyAcc.mean...Z	tGravityAcc.mean...X	tGravityAcc.mean...Y	tGravityAcc.mean...Z	tBodyAccJerk.mean...X	tBodyAccJerk.mean...Y	tBodyAccJerk.mean...Z	tBodyGyro.mean...X	tBodyGyro.mean...Y	tBodyGyro.mean...Z	tBodyGyroJerk.mean...X	tBodyGyroJerk.mean...Y	tBodyGyroJerk.mean...Z	tBodyAccMag.mean..	tGravityAccMag.mean..	tBodyAccJerkMag.mean..	tBodyGyroMag.mean..	tBodyGyroJerkMag.mean..	fBodyAcc.mean...X	fBodyAcc.mean...Y	fBodyAcc.mean...Z	fBodyAccJerk.mean...X	fBodyAccJerk.mean...Y	fBodyAccJerk.mean...Z	fBodyGyro.mean...X	fBodyGyro.mean...Y	fBodyGyro.mean...Z	fBodyAccMag.mean..	fBodyBodyAccJerkMag.mean..	fBodyBodyGyroMag.mean..	fBodyBodyGyroJerkMag.mean..	fBodyAcc.meanFreq...X	fBodyAcc.meanFreq...Y	fBodyAcc.meanFreq...Z	fBodyAccJerk.meanFreq...X	fBodyAccJerk.meanFreq...Y	fBodyAccJerk.meanFreq...Z	fBodyGyro.meanFreq...X	fBodyGyro.meanFreq...Y	fBodyGyro.meanFreq...Z	fBodyAccMag.meanFreq..	fBodyBodyAccJerkMag.meanFreq..	fBodyBodyGyroMag.meanFreq..	fBodyBodyGyroJerkMag.meanFreq..
2	1	WALKING	881.0338983	915.8644068	874.1016949	1163.271186	1509.644068	1705.067797	457.4576271	1491.457627	803.1355932	931.6610169	855.1694915	914.7966102	448.6271186	729.2372881	505.6101695	810.6779661	810.6779661	535	977.5932203	603.2881356	934.0508475	544.3220339	929.0338983	495.0169492	1555.525424	787.6271186	944.8135593	832.1525424	984.7457627	1096.79661	646.1016949	1150.881356	557.2881356	1442.305085	1583.457627	1570.474576	1284.728814	1377.084746	1515.423729	800.6271186	1318.457627	1458.847458	1640.59322	1423.864407	1464.474576	1389.711864	1454.559322	1514.322034	641.9322034	641.9322034	498.6610169	893.220339	695.8305085	603.6949153	1282.694915	849.8813559	462.8305085	1023.966102	798.4067797	737.6610169	816.2033898	693.0677966	525.559322	613.0508475	843.3728814	663.7966102	1044.440678	2041.305085	1550.423729	1018.542373	952.6101695	843.4915254	1609.186441	1609.813559	2100.118644	2224.152542	1655.881356	2312.881356	1533.847458
2	2	WALKING_UPSTAIRS	525.3958333	2579.4375	1155.354167	538.8125	763.625	729.3541667	452.875	810.5625	773.3333333	591.3541667	617.2916667	1300.145833	612.6041667	762.6458333	547.2291667	296.5	296.5	557.3958333	528.0833333	679.1458333	576.4791667	2539.9375	1171.229167	598.6041667	677.0208333	828.5208333	597.6875	614.75	1034.708333	496.7291667	458.8541667	620.7083333	668.7708333	1109.520833	1842.375	1824.666667	709.0833333	1506.145833	1285.270833	949.9375	1227.708333	1785.791667	1936.25	1610.833333	988.1666667	1639.208333	1603.208333	1566.75	476.3125	476.3125	546.9166667	513.4583333	747.5833333	453.2083333	1421.916667	664.1458333	529.9583333	837.8333333	710.0625	552.0833333	644.6458333	640.125	515.4375	642.0625	593.1458333	697.2291667	931.5208333	1301.770833	831.75	1253.645833	899.4166667	1007.895833	1331.270833	1338.0625	1542.041667	1664.520833	1088.208333	1294.541667	1250.854167
2	3	WALKING_DOWNSTAIRS	2061.297872	2536.021277	1146.340426	549.3191489	772.1276596	846.9148936	2311.531915	2158.021277	235.9361702	473.8085106	501.8510638	444.5106383	792.7446809	434.2978723	607.4468085	2745.489362	2745.489362	2617.808511	586.0212766	686.6382979	1592.808511	2416.234043	1090	1993.382979	1881.638298	281.8297872	471.5106383	611.8297872	605.2765957	1696.93617	2617.191489	575.5744681	654.212766	1555	1745.680851	1751.170213	894.893617	1276.829787	1236.723404	973.0638298	1174.893617	1506.446809	1725.808511	1796.319149	976.2765957	1591.106383	1412.297872	1485.340426	2237.787234	2237.787234	1850.212766	891.2340426	388.4680851	2321.510638	2629.851064	1062.489362	2501.148936	2014.212766	365.5957447	929.6595745	454.3829787	1183.191489	2816.425532	2575.404255	560.3404255	481.0212766	953.6382979	1535.148936	1556.808511	815.3404255	1167.191489	849.8297872	1497.893617	1879.340426	2019.723404	1750.617021	1190.446809	1670.978723	841.8085106
2	4	SITTING	2191.173913	1711.021739	2144.478261	2192.130435	1894.130435	1907.391304	2121.434783	1914.26087	2364.934783	2420.369565	2237.717391	1968.5	2378.543478	2373.913043	2027.108696	1944.326087	1944.326087	1998.543478	2218.478261	2332.043478	2189.5	1815.869565	2124.608696	2152.195652	1938.586957	2376.956522	2438.73913	2216.391304	2020.478261	2119.608696	2007.043478	2249.086957	2325.695652	1391.282609	1079.847826	1371.608696	1926.869565	550.2608696	1800.782609	2124.130435	1783.108696	1401.130435	871.8695652	1712.326087	1451.26087	1503.434783	1421.391304	1631.913043	2009.869565	2009.869565	2216.369565	2117.217391	2380.76087	2174.23913	1736.326087	2235.152174	2166.195652	1948.065217	2341.347826	2312.521739	2279.086957	1931.630435	1917.282609	2001.478261	2256.73913	2339.782609	2006.413043	1893.5	1477.217391	2337.543478	1900.782609	2111.043478	2164.391304	1318.5	1510.152174	1617.652174	1887.347826	1040.717391	1687.23913
2	5	STANDING	2109.074074	1642.5	2062.259259	2086.851852	1755.814815	1707.277778	2030.259259	1843.537037	2191.611111	2170.833333	2238.407407	2047.462963	2157.962963	2250.62963	2046.12963	1923.259259	1923.259259	1917.555556	2213.296296	2230.833333	2119.37037	1739.407407	2056.944444	2060.333333	1857	2201.981481	2172.925926	2228.722222	2096.814815	2106.722222	1929.648148	2256.462963	2229.592593	1520.555556	1315.351852	1375.111111	1125.12963	1403.981481	1636.5	1962.796296	1548.759259	1434.314815	1210.722222	1437.962963	1754.888889	1261.666667	1276.240741	1489.648148	1898.87037	1898.87037	2074.037037	2112.962963	2241.425926	2086.814815	1673.574074	2098.259259	2074.444444	1891.166667	2173.259259	2092.537037	2240.296296	2012.648148	1870.925926	1923.814815	2231.962963	2235.814815	2156.537037	1623.814815	1592.462963	2355.851852	1488.62963	1623.092593	1278.740741	1293.5	1475.574074	1549.703704	1859.166667	1223.722222	1651.796296
2	6	LAYING	1849.4375	2072.833333	2523.3125	1493.354167	2365.145833	2358.541667	2050.604167	2197.375	2417.0625	2544.25	2386.395833	2090.4375	2599.958333	2394.041667	2259.625	2170.5	2170.5	2148.041667	2358.354167	2478.604167	1828.958333	2165.458333	2534.083333	2085.458333	2191.770833	2418.895833	2536	2376.4375	2121.270833	2342.083333	2129.291667	2387.25	2460.4375	1676.833333	940.6041667	998.4166667	381.5625	2616.125	2440.979167	2107.041667	1825.8125	1568.6875	1264.083333	1284.4375	1885.5625	1545.854167	1152.791667	1396.9375	2126.666667	2126.666667	2325.270833	2188.166667	2488.354167	1897.291667	2118.3125	2510.25	2091.5	2251.041667	2405.270833	2486.791667	2403.416667	2108	2152.416667	2161.166667	2404.4375	2491	1626.25	2042.083333	2407.604167	1991.979167	2141.041667	2397.3125	1903.208333	1834.5	1764.166667	1832.104167	1817.416667	1385.645833	1857.5625
20	1	WALKING	480.2156863	2748.823529	434.4313725	1076.686275	1226.843137	1376.117647	1054.431373	2621.45098	290	175.7058824	1869.470588	499.9411765	286.8235294	625.0392157	926.7058824	648.8039216	648.8039216	1806.215686	1366.156863	422	430.5098039	2774.333333	408.745098	853.4901961	2575.568627	297.745098	212.4509804	1753.294118	342.9019608	586.1176471	1409.803922	236.1568627	547.0196078	1380.117647	1845.823529	1670.176471	1130.627451	1358.647059	1263.607843	752.372549	1274.372549	1515.901961	1588.862745	1352.470588	1111.411765	1835	1822.686275	1329.156863	2022.45098	2022.45098	1455.686275	2064.823529	560.9607843	537.372549	2756.529412	405.6666667	398.0196078	2269.431373	275.8235294	849.6862745	1843.45098	661.1568627	1505.058824	1777.588235	1323.980392	417.4117647	818.254902	1382.666667	2048.901961	875.3333333	1506.156863	997.745098	1179.078431	1532.980392	1449.019608	1939.392157	1237.803922	2078.666667	1167.647059
20	2	WALKING_UPSTAIRS	794.5294118	2216.078431	278.4117647	587.4901961	743.6862745	643.5294118	616.2941176	455.1764706	591.6862745	719.0784314	1017.764706	2597.843137	631.7647059	217.0196078	412.2156863	495.5686275	495.5686275	353.4705882	390.1960784	337.5294118	834.1176471	2301.568627	303.0392157	667.9803922	534.9803922	558.4313725	728.372549	1034.196078	2194.196078	402.8039216	416.1568627	363.4705882	387.1372549	1291.686275	1889.921569	1838.647059	650.8823529	1652.176471	1412.54902	929.4313725	1384.235294	1192.333333	2126.176471	1378.098039	883.1960784	1268.176471	1813.490196	1724.117647	1758.490196	1758.490196	473.2156863	1706.137255	277.3333333	630.3137255	1453.764706	454.3137255	477.3333333	600.9607843	610.745098	566.7058824	540.8431373	2325.960784	515.8823529	446.5098039	398.8039216	329	1502.372549	886.627451	934.5294118	1116.882353	1753.098039	1232.411765	1053.843137	948.4705882	995.1372549	1497.509804	1028.666667	1623.490196	1354.470588
20	3	WALKING_DOWNSTAIRS	2186.2	2835.733333	837.0444444	513.2	551.8	768.2666667	815.2666667	2700.266667	343.8	778.2666667	569.9777778	2392.288889	339.8444444	216	1685.622222	2652.155556	2652.155556	2028.466667	1394.177778	150.8222222	2482.666667	2846.244444	671.2222222	858.2444444	2733.933333	308.1555556	747.4222222	611.2	1755.222222	1698.488889	2270.333333	693.4	316.9111111	1682.2	2067.844444	1908.066667	1402.511111	1028.666667	1400.955556	753.2666667	1422.155556	1647.133333	1818.422222	1929.111111	1029.444444	1803.666667	1778.844444	1783.155556	2743.222222	2743.222222	1118.755556	2099.644444	150.5777778	1254.311111	2810.733333	656.5777778	841.0888889	2677.377778	423.2	1441.088889	452.2666667	2672.488889	2630.244444	1644.355556	872.6	153.5333333	1565.444444	1047.133333	1533.688889	1086	1610.977778	1314.755556	1088.444444	1213.266667	1131.377778	755.1111111	520.7111111	1298.711111	947.8
20	4	SITTING	2020.590909	1651.80303	1910.893939	2192.984848	1965.272727	1530.893939	2025.287879	1919.060606	2082.484848	2257.378788	2026.909091	1913.69697	2284.560606	2204.863636	2092.939394	1807.166667	1807.166667	1879.333333	2078.818182	2217.015152	2008.878788	1739.651515	1901.439394	2059.984848	1926.545455	2101.69697	2256.621212	1996.666667	1943.242424	1976.681818	1891.439394	2110.545455	2210.030303	1423.015152	1195.757576	1468.287879	1745.515152	1823.606061	1614.818182	2100.848485	1712.181818	1583	919.9848485	1435.727273	1599.636364	1508.227273	1479.681818	1606.136364	1823.424242	1823.424242	2078.545455	1985.393939	2249.30303	2011.409091	1708.848485	1973.742424	2064.787879	1965.348485	2063.212121	2190.378788	2087.030303	1936.924242	1776.30303	1879.060606	2124.621212	2185.893939	1637.121212	1376.212121	1286.242424	1929.121212	1401.954545	1470.136364	1603.666667	1437.651515	1388.636364	1399.5	1500.984848	1209	1583.590909
20	5	STANDING	1764.547945	1186.821918	1713.753425	1880.671233	1383.082192	1381.561644	1701.657534	1452.09589	1864.39726	1611.849315	1670.726027	1664.246575	1640.767123	1823.616438	1697.287671	1499.60274	1499.60274	1526.753425	1606.835616	1683.616438	1772.369863	1291.616438	1717.630137	1730.60274	1461.191781	1884.123288	1608.328767	1650.506849	1706.520548	1677.205479	1527.191781	1638.808219	1662.041096	1530.780822	1493.232877	1582.808219	1579.835616	984.1369863	1923.589041	2028.657534	1592.328767	1611.958904	1346.90411	1532.69863	1816.232877	1050.191781	1357.30137	1377.136986	1482.013699	1482.013699	1691.917808	1581.958904	1734.054795	1732.287671	1244.205479	1767.219178	1749.684932	1502.164384	1845.547945	1546.643836	1715.863014	1649.383562	1453.109589	1540.712329	1656.917808	1707.739726	1673.876712	1189.027397	1301.109589	1768.30137	1501.315068	1469.205479	1473.356164	1527.794521	1374.958904	1147.917808	1105.479452	1109.315068	846.4931507
20	6	LAYING	1840.573529	2006.102941	2358.426471	1577.220588	2407.838235	2308.176471	2001.25	2022.235294	2279.279412	2388.75	2169.926471	2145.102941	2378.441176	2063.691176	2165.147059	2127.308824	2127.308824	1958.764706	2240.602941	2135.897059	1807.705882	2119.897059	2358.338235	2034.470588	1986.779412	2221.985294	2386.588235	2179.705882	2193.808824	2305.308824	1937.558824	2299.338235	2132.073529	1009.823529	897.6617647	935.2647059	380.3529412	2765.235294	2149.794118	2047.308824	1707.617647	1444.147059	1250.132353	1436.220588	1974.117647	1648.220588	1239.367647	1502.602941	2071.75	2071.75	2195.955882	2197.367647	2215.235294	1886.029412	2007.75	2360.264706	2044.102941	2097.470588	2309.676471	2321.75	2131.102941	2106.617647	2009.382353	1981.779412	2233.117647	2144.573529	1317.838235	2103.470588	2033.970588	1912.088235	1931.529412	1706.014706	1592.573529	1519.529412	1684.352941	1719.794118	1704.294118	1452.382353	1723.161765
24	1	WALKING	984.0344828	405.7586207	449.2413793	1564.482759	1282.844828	1447.948276	899.8793103	456.6896552	526.4310345	1002.051724	680.3965517	686.4827586	687.7068966	431.4137931	805.9655172	939.1034483	939.1034483	691.6034483	1012.982759	565.6034483	947.0172414	290.0689655	490.7241379	944.4482759	447.3275862	496.6551724	1000.637931	711.6724138	686.5344828	1128.258621	623.2931034	1195.793103	532.2241379	1471.827586	1635.465517	1680.534483	2312.086207	708.3965517	192.3103448	824.4137931	1382.396552	1577.586207	1647.448276	1379.689655	1366.086207	1391.137931	1587.982759	1399.87931	663.4137931	663.4137931	771.5862069	776.0172414	567.1724138	993.7241379	330.0344828	520.4655172	954.637931	590.8793103	546.6724138	848.2586207	624.3275862	674.7068966	791.7241379	721.0344828	854.362069	607.1206897	923.7241379	1080.5	1287.913793	675.8793103	1355.465517	1084.172414	1536.689655	2092.862069	937.1206897	1768.931034	1466.275862	2319.327586	1650.310345
24	2	WALKING_UPSTAIRS	639.5762712	488.5762712	357.8474576	928.8644068	546.2711864	911.8474576	920.2711864	843.3728814	624.0169492	971.6610169	945.2711864	411.4576271	1110.474576	763.779661	1081.101695	504.8135593	504.8135593	758.3728814	828.440678	792.9152542	594.6949153	716.559322	393.3559322	976.6610169	856.3898305	639.5084746	944.6949153	993.559322	328.5084746	617.1355932	742.440678	824.9152542	753.2542373	1481.254237	2094.169492	1723.440678	1216.847458	792.7627119	506.7288136	833.4237288	1299.830508	1505.338983	2007.983051	1324.644068	713.8474576	1329.20339	1638.576271	1585.508475	415.220339	415.220339	1003.118644	626.0847458	1048.762712	761.6440678	484.3389831	440.8305085	962.2372881	921.9152542	588.8983051	929.0508475	793.5254237	617.0847458	492.3728814	746.2881356	945.8644068	833.5084746	1557.338983	755.8644068	814.220339	984.9491525	1601.694915	1199.576271	1074.59322	1278.881356	1115.576271	698.0847458	1151.627119	1393.745763	1070.745763
24	3	WALKING_DOWNSTAIRS	698.3454545	1083.727273	546.4181818	826.4909091	805.6	1043.781818	546.3272727	487.0727273	356.1090909	620.9818182	676.4545455	934.5636364	425.2363636	442.5272727	586.5090909	1516.490909	1516.490909	538.3090909	558.4909091	359.6909091	1323.672727	666.9636364	555.6363636	569.9818182	667.6727273	308.7454545	645.5818182	803.6	1011.945455	346.3090909	925.5272727	626.6	353.5818182	1715.527273	1681.654545	1910.072727	2032.490909	532.7636364	274.9818182	738.6909091	1242.181818	1421.4	1854.945455	1572.145455	1148.018182	1604.036364	1610.363636	1505.745455	711.5818182	711.5818182	432.0181818	515.6545455	542.3090909	387.9272727	1093.836364	546.2727273	618.3454545	383.6363636	276.9272727	600.3818182	518.7090909	696.6363636	1380.309091	382.9454545	412.8909091	387.2181818	1706.090909	1353.872727	1950.109091	940.0909091	1308.272727	833.0545455	1509.418182	2131.381818	1713.581818	1074.127273	1164.2	2117.345455	1491.854545
24	4	SITTING	2115.205882	1666.735294	2026.485294	2189.661765	1931.676471	1879.573529	2039.235294	1962.661765	2137.308824	2483.191176	2214.955882	2152.514706	2434.514706	2290.941176	2299.514706	1942.558824	1942.558824	1946.5	2315.294118	2380.102941	2101.102941	1749.808824	2027.661765	2049.852941	1976.779412	2167.25	2485.955882	2192.573529	2179.926471	2127.044118	1969.147059	2342.117647	2387.338235	1392.029412	1093.632353	1390.279412	1725.75	2307.955882	1464.455882	2109.176471	1664.161765	1503.823529	923.4264706	1647.911765	1839.397059	1714.514706	1367.955882	1480.676471	1922.544118	1922.544118	2097.911765	2204.294118	2392.470588	2113.220588	1740.970588	2044.470588	2102.367647	2008.985294	2111.955882	2397.632353	2245.132353	2164.073529	1883.426471	1945.411765	2353.411765	2380.970588	1892.882353	1423.838235	1575.529412	2041.205882	1323.661765	1719.102941	1865.676471	1193.691176	1447.911765	1500.352941	1967.102941	1157	1816.75
24	5	STANDING	2069.362319	1423.463768	1807.376812	2299.347826	1489.521739	1359.521739	1882.130435	1731.289855	2076.376812	1946.217391	2193.463768	1993.231884	2073.898551	2217.231884	2107.507246	1713.956522	1713.956522	1800.478261	2094.231884	2240.797101	2092.086957	1512.666667	1791.478261	1891.333333	1728.405797	2086.492754	1932.507246	2175.057971	2029.565217	1883.724638	1812.594203	2116.637681	2236.072464	1608.246377	1463.782609	1671.913043	2581.42029	398.2028986	990.4347826	2069.347826	1588.565217	1519.072464	1204.101449	1566.826087	1829.768116	1320	1461.927536	1353.463768	1623.550725	1623.550725	1938.144928	1941.942029	2194.913043	2015.188406	1505.710145	1906.594203	1945.971014	1792.565217	2064.927536	1924.304348	2219.73913	2005.594203	1694.086957	1805.492754	2161.26087	2248.623188	2296.594203	1184	1497.42029	2148.101449	1377.347826	2049.188406	1257.014493	1431.942029	1464.072464	1127.26087	1735.217391	1056.724638	1476.608696
24	6	LAYING	1550.652778	2035.791667	2229.055556	1158.986111	2498.597222	2247.833333	1938.180556	2069.458333	2193.722222	2275.236111	1853.736111	2432.888889	1983.416667	1898.222222	2444.583333	1975.944444	1975.944444	1999.819444	2121.666667	2033.375	1493.5	2150.069444	2227.083333	1996.111111	2071.388889	2145.694444	2311.916667	1838.805556	2476.402778	2138.638889	2016.875	2192.486111	2077.027778	1464.805556	898.7916667	694.8333333	236.9166667	2600.708333	2512.638889	2025.194444	1749.083333	1430.638889	1248.236111	1453.708333	2014.083333	1436.388889	1318.541667	1434.791667	1874.527778	1874.527778	2121.819444	1979.888889	1974.541667	1711.083333	2035.875	2257.472222	1966.069444	2121.888889	2214.680556	2127.416667	1899.166667	2402.152778	1969.902778	2002.569444	2085.458333	2013.986111	1265.555556	2183.583333	1941.861111	1928.680556	2073.833333	2004.791667	2261.861111	1383.819444	2252.388889	1568.972222	1963.166667	1534.847222	1782.833333
4	1	WALKING	926.8333333	1008.35	1183.966667	1602.683333	1439.383333	1495.483333	455.9833333	416.0166667	1246.933333	812.0166667	1203.383333	1202.45	692.55	1195.266667	1056.833333	1012.533333	1012.533333	460.45	1074.716667	1087.866667	914.5	913.35	1184.166667	435	495.65	1229.25	823.2333333	1181.583333	1257.033333	1224.75	435.5333333	1077.05	1073.05	1464.483333	1696.583333	1827.2	2476.116667	876.7666667	1218.85	1020.633333	1182.3	1495.083333	1870.116667	955.7833333	1902.8	1460.3	1609.066667	1282.933333	702.4166667	702.4166667	674.1166667	1064.15	1136.133333	857.6833333	540.4333333	1233.3	565.9333333	464.85	1243.85	635.2333333	1191.75	1135.283333	833.7833333	478.6166667	1152.066667	1097.533333	1000.9	1244.416667	1052.016667	1009.9	1158.2	936.9	1245.733333	1009.933333	2091.933333	2224.983333	1625.233333	1981.483333	1787.95
4	2	WALKING_UPSTAIRS	333.6346154	1193.173077	717.9423077	817.4038462	944.3076923	722.2692308	651.5	552.1923077	1197.846154	618.0769231	886.9038462	594.3269231	809.75	1302.5	803.4807692	283.1153846	283.1153846	747.3269231	844.5576923	1164.365385	376.4807692	733.8076923	594.6346154	671.3653846	523.3461538	1217.461538	596.6730769	698.9807692	616.7115385	315.3269231	822.8461538	831.1923077	1186.442308	1364.480769	1573.365385	1878.923077	1909.192308	778.7884615	2537.961538	722.9038462	1075.807692	1375.230769	2064.846154	1179.365385	961.8653846	1389.942308	1690.384615	1416.423077	359.6153846	359.6153846	758.2115385	502.2884615	1134.461538	483.9038462	987.6153846	1025.596154	726.8076923	567.2307692	1161.942308	570.3653846	1180.5	553.3653846	427.0576923	666.2692308	974.0961538	1148.153846	1543.730769	1105.557692	738.0576923	906.3653846	1231.884615	831.5961538	1077.25	1482.75	1182.115385	701.5576923	1282.692308	907.4615385	1549.923077
4	3	WALKING_DOWNSTAIRS	1754.333333	755.6444444	1001.844444	674.9333333	637.1333333	1007.311111	938.5111111	975.0888889	922.7777778	526.3555556	1243.288889	949.1777778	446.6888889	1225.822222	418.7333333	1477.2	1477.2	444.0222222	649.5333333	787.8444444	1826.488889	723.4444444	1053.044444	601.2888889	826.1777778	945.8444444	556.2888889	1222.711111	1115.2	441	405.4444444	636.6888889	843.2	1472.6	2102.866667	1642.044444	1938.4	1260.444444	1336.511111	872.8888889	1290.533333	1524.288889	1710.822222	1272.866667	883.0222222	1637.2	1621.155556	1460.355556	1483.111111	1483.111111	587.0444444	651.6666667	813.6666667	1318.466667	892.7111111	950.2888889	731.9111111	957.2222222	883.8222222	742.7777778	1256.977778	617.3555556	1500.266667	699.0444444	559.6888889	757.0222222	1274.266667	1989.644444	1571.333333	617.3555556	1004.488889	684	1191.777778	1210.2	2475.755556	1642.666667	1249.4	1516.466667	1356.444444
4	4	SITTING	1856.72	1475.76	1793.56	2008.28	1509.78	1626.46	1813.52	1598.34	2091.1	2126.42	1934.32	1749.92	1965.1	2139.46	1897.22	1640.86	1640.86	1724.2	1932.94	2076.54	1855.06	1578.34	1782.04	1832.54	1592.9	2125.7	2150.14	1899.8	1785.36	1819.06	1711.54	1957.86	2073.2	1475.06	1377.72	1409.8	1652.36	1998.34	1883.06	1953.84	1507.88	1461.66	916.64	1389.2	1474.14	1563.98	1336.88	1569.2	1645.96	1645.96	1874.22	1816.76	2064.48	1858.92	1467.96	1904.78	1866.2	1656.52	2059.92	2005.76	2015.42	1754.62	1613.1	1747.56	1988.28	2084.98	1775.9	1524.04	1335.06	2144.1	1471.14	1735.42	1876.38	1299.96	1372.32	1307.18	1561.24	812.1	1403.06
4	5	STANDING	1872.946429	1186.982143	1627.892857	1887.160714	1204.696429	1257.25	1764.714286	1438.910714	1899.303571	1641.392857	1822.017857	1602.678571	1711.392857	1963.910714	1695.517857	1479.607143	1479.607143	1585.946429	1721.803571	1861.714286	1882.125	1304.464286	1606.910714	1797.482143	1446.428571	1921.910714	1633.392857	1793.946429	1641.053571	1637.285714	1599.875	1748.25	1887.892857	1576.678571	1753.446429	1675.125	2226.642857	1589.160714	1477.767857	1966.946429	1565.839286	1347.535714	1450.107143	1465.375	1597.696429	1174.75	1301.017857	1491.357143	1422.107143	1422.107143	1698.660714	1580.535714	1799.571429	1836.053571	1268.517857	1749.25	1810.946429	1492.303571	1876.732143	1599.446429	1870.910714	1609.125	1466.696429	1589.392857	1782.357143	1854.125	2058.785714	1232.160714	1118.678571	2266.964286	1323.178571	2056.482143	1291.196429	1147.196429	1103.482143	965.1785714	1611.5	976.8571429	1414.642857
4	6	LAYING	1756.37037	1833.12963	2187.462963	1721.148148	2252.62963	2238.462963	2065.740741	1783.259259	2282.055556	2210.37037	1847.981481	2218.203704	2257.37037	2351.111111	2394.722222	2017.666667	2017.666667	1965.407407	2110.37037	2377.555556	1699.333333	1968.222222	2172.5	2086.537037	1763.981481	2265.148148	2198.462963	1780.018519	2253.240741	2199.425926	1935.833333	2118.055556	2366.703704	1608.537037	932.6296296	885.3148148	313.5555556	2816.277778	1892.092593	1992.907407	1757.185185	1424.888889	1452.87037	1422.62963	1855	1439.351852	1302.722222	1303.574074	2014.425926	2014.425926	2106.592593	1897.055556	2394.203704	1904.888889	1814.037037	2269.222222	2112.222222	1855.796296	2282	2177.518519	2081.425926	2208.814815	1990.092593	1987.166667	2209.759259	2390.314815	1038.703704	2252.555556	1818.62963	1928.148148	2240.314815	1842.777778	1509.888889	1558.944444	1895.574074	1768.814815	1715.648148	836.7777778	1702.111111
9	1	WALKING	334.5961538	471.6923077	1063.634615	1492.596154	1515.480769	1382.5	537.4230769	403.75	327.1153846	662.0961538	651.1730769	350.8461538	795.9038462	532.25	520.0576923	688.1923077	688.1923077	468.9615385	790.7307692	698.1538462	317.8076923	479.6538462	1203.961538	876.7884615	377.0384615	280.0384615	643.8846154	709.3076923	396.7884615	933.0769231	443.5769231	873.4230769	680.4230769	1542.769231	1828.096154	1694.076923	2189.788462	2023.269231	1028.230769	1013.576923	1173.653846	1360.5	1667.788462	1368.884615	1130.115385	1631.730769	1701.557692	1551.019231	691.7692308	691.7692308	372.1923077	540.75	586.6730769	473.2692308	431.3076923	339.6730769	451.3653846	624.9807692	368.75	601.4038462	548.5769231	442.4230769	510.9230769	479.1153846	787.2307692	717.9230769	919.8461538	1609.346154	1451.673077	897.3461538	1170.826923	1039.942308	1172.442308	1830.615385	1010.788462	1724.480769	1516.442308	1922.173077	1722.307692
9	2	WALKING_UPSTAIRS	677.6734694	601.8979592	796.5918367	802.755102	420.755102	543.6122449	523.4897959	946.1428571	980.3265306	517.5102041	561.3673469	1011.142857	1147.489796	924.0204082	1092.979592	736.4897959	736.4897959	773.877551	684.2857143	1129.632653	690.7959184	588.2653061	901.9183673	494.8367347	930.4285714	970.7755102	480.2653061	651.755102	770.6326531	916.2653061	807.1020408	640.5306122	1159.55102	1154.653061	1814.061224	1800.653061	1518.55102	1424	523.4489796	794.4081633	1114.612245	1672.204082	2002.142857	1515.44898	929.755102	1744.020408	1843.020408	1423.836735	518.122449	518.122449	860.3265306	1317.081633	1068.530612	594.3469388	734.877551	680.3673469	681.755102	1042.346939	967.2040816	728.7755102	708.3469388	530.5510204	616.0612245	724.3061224	847.1632653	1107.959184	1296.795918	886.1632653	870.3265306	1075.612245	1654.44898	1386.816327	1289.061224	1312.755102	1327.469388	1246.061224	1070.44898	788.0408163	1727.877551
9	3	WALKING_DOWNSTAIRS	2768.357143	773.3809524	1910.047619	658.9761905	777.952381	566.9285714	2080.738095	561.5238095	402.6190476	529.2619048	415.3095238	458.9761905	747.5714286	337.2619048	460.2857143	2722.547619	2722.547619	1950.404762	361.1190476	395.3333333	2815.619048	833.8809524	1903.285714	1787.738095	639.6904762	382.7857143	546.8571429	394.3333333	484.3095238	2449.857143	1996.214286	479.5952381	412.1190476	1738.642857	1929.785714	1948.142857	1823.428571	1765.952381	1062.714286	897.6904762	1188.52381	1492.666667	1771.690476	1076.761905	1073.190476	1663.285714	1540.071429	1331.97619	2507.547619	2507.547619	637.6428571	460.547619	485.9761905	2378.357143	740.6904762	1556.190476	1311.833333	530.6904762	661.8333333	602.6190476	408.6904762	514.2142857	2673.880952	1795.97619	365.047619	401.1428571	1366.761905	1707.785714	1105.47619	1036.666667	1062.666667	924.8571429	1125.357143	1796.02381	1143.833333	947.8095238	693.6904762	1664.02381	1573.547619
